1,1.45
1,-0.46
1,-0.03
2,-1.57
5,0.46
5,0.69
5,-0.32
6,0.68
7,-2.08
11,-0.32
11,0.97
12,-1.5
12,0.45
12,1.83
13,2.35
13,0.0
14,-0.15
15,0.23
15,-0.97
25,1.44
25,0.11
27,-0.92
30,-2.16
43,0.31
45,-2.65
60,0.47
60,-2.59
65,3.81
104,2.49
125,-3.36
161,1.5
228,-0.46
311,1.39
748,1.51
1018,1.12
1263,-1.99
1668,-2.63
2224,1.71
4507,2.9
5906,1.82
8350,4.57
12393,1.13
18012,-4.16
43505,4.11
53938,-0.58
68572,-1.81
85570,2.81
102900,-1.59
163955,2.14
188461,-0.74
215391,-1.31
245108,0.9
277426,-0.24
369057,3.18
399394,-0.27
431214,1.09
465913,-0.08
584018,6.32
610709,3.77
640742,2.21
672355,2.65
703864,0.11
784991,0.15
810505,-3.66
839336,-0.23
873112,-0.02
909853,-0.28
994193,-2.75
1018846,-2.45
1045401,1.83
1075758,2.24
1109728,-2.17
1187304,2.64
1211011,-0.95
1235519,0.94
1263995,-0.3
1291643,0.31
1354449,1.44
1376749,-2.28
1397894,0.05
1424856,1.18
1451093,1.74
1515593,0.91
1536570,0.8
1559640,0.81
1585373,-2.13
1609172,-0.74
1689467,-1.47
1708211,0.22
1730723,0.7
1755271,1.09
1821199,0.94
1841990,0.22
1861977,0.42
1883593,-0.68
1912302,1.57
1971641,0.95
1990446,2.82
2013298,0.09
2036500,-1.75
2061993,-2.16
2126574,1.82
2151459,-0.18
2177114,-0.25
2205173,0.26
2236009,-0.11
2324879,1.09
2359939,1.41
2396928,-1.64
2438101,0.55
2483629,-2.96
2604932,-0.36
2653321,2.75
2703296,4.38
2758855,-0.75
2958098,4.16
3012182,-1.91
3071637,1.94
3131526,2.14
3199753,0.26
3379846,-4.52
3445448,-0.16
3513790,-2.32
3589477,0.97
3660400,-1.56
3845014,6.55
3910291,-2.91
3980030,-0.8
4050036,-3.61
4123561,2.69
4303735,-0.22
4366851,-1.77
4433633,0.08
4502581,1.26
4571669,-2.45
4726775,-2.16
4780324,1.21
4834047,1.95
4891561,0.96
4952718,-1.75
5103611,-0.7
5156968,-1.04
5211246,1.75
5265307,-0.69
5324784,-0.95
5455187,0.29
5498420,3.13
5541433,-1.29
5587475,1.4
5636491,-0.31
5754254,-0.08
5793385,1.56
5838532,2.71
5884366,-1.45
5930930,-0.62
6045455,1.23
6089504,0.27
6121948,-0.44
6168342,-3.36
6220446,-0.7
6346806,0.19
6380138,2.05
6418198,-3.99
6465766,-2.88
6575100,-2.21
6614317,0.64
6653585,-3.2
6698895,-0.02
6747782,-2.53
6880899,1.86
6918290,3.14
6959841,-3.86
7005043,1.41
7059624,1.32
7176979,0.8
7220676,-0.96
7262734,0.24
7309152,0.41
7362732,-0.91
7507956,1.7
7550841,-2.05
7603856,1.94
7660231,-1.07
7719190,2.39
7863637,2.78
7917996,-0.7
7977889,-2.42
8043229,1.42
8113706,-2.69
8279780,-2.8
8340387,-0.16
8404616,-0.86
8479704,-0.42
8564812,0.42
8777723,0.26
